file_name,ground_truth,easyocr_text,easyocr_accuracy,keras_ocr_text,keras_ocr_accuracy,pytesseract_text,pytesseract_accuracy
f953ec438dec97b7.jpg,"AT&T E 1:45 PM http://www.rthk.org.hk Live Radio :Media, Real Real Real Real Real Real :Media, :Media, :Media, :Media, :Media, Radio 3 4 Radio ? ? . . . . . . . . . . . . . | .",71:45  PM rhk org hk ATET Radio http / /wWw Live ESAi8 Real Media Real 8-A Media Real 028 Media Real Radio Media Real Radio Media Real 81e Media 8186,0.5169230769230769,n pm 14a5 org rthk radio atet httpllww live att real media real d real media atra media real sea 8 media real radio real radioa media media sea mil,0.5139318885448916,,0.0
008e55e8866c3a92.jpg,OPENUP TSO OpenUp Wineer 2011,1 88 8 1,0.21621621621621623,s s s s 9,0.26315789473684215,,0.0
09b78798f725380f.jpg,"ZeRO IBU IPA 12FL.E OL . . RACE ARMS INTERNATIONAL BREWING AND DOG FLYING BETWEEN COLLABORATION COMBATIVE INTERNATIONAL ARMS RACE . . . 0.4| rasia apas K C TORE at . . JULENS GODSAKER . . Norwk . . . Doktor . . . . LCHI for . VS. BREWED AND BOTTLED IN FLYING DOG BREWERY, FREDERICK MD","6 1 1 8 1 1 1 U5"" IERNAzV KE E 'LehOrh Werpatv TIdnAL ARmg HwI",0.23699421965317924,s il o s e ko s    s vs s meraan rae leros senrtonal rol arms,0.2666666666666667,,0.0
9c11c746f647b8e9.jpg,24 ttimen A S 41200 41400 ➦LYNX,Lynx,0.22857142857142854,mime lynx,0.4,,0.0
d9ee9a7a91eac360.jpg,I ILLINOIS 37 a10 . . rtens . . . .,[LLInOIS 77,0.3913043478260869,to illinois 11 lons,0.5185185185185186,,0.0
18a255fb3ce3e523.jpg,RULES of the BATH 1 Singing in the shower is allowed but dancing is not. 2 No scuba gear or flippers allowed. 3 duck. Bring your own rubber 4 Do not eat the soap.,RULES of the BATH 1 Stnglng in the shower allowued but danclng not: 2 No scuba gear or flppere allowed. 3 Bring  yqur own rubber duck. 4 Do not eat the soop:,0.8840125391849529,bath rules the of 1 the shower singing in but dancing allowed s not ls z no scuba gear or flippers allowed s rubber bring own your duct y the do ear not soap,0.6833855799373041,"RULES of the BATH

i Singing in the shower
ts allowed but dancing
\s not.

2 No scuba gear or
flippers allowed,

3 Bring your own rubber
duck,

4 Do not eat the soap.",0.8841463414634146
b2c259f810979150.jpg,. . . 'SERT CASHKEY . . AY INDICATES VALUE . . . . . . . . . . . mon- Sat 8am- 8pm Hours of Operation Stall meter . Sat . of . 1am- 1pm . . . . . . . .,Meler Hours of Operation  dam7 - Mc - S oroaa Ronn,0.32835820895522383,ileter stall hours operation of nstats sam o pin sat ilon cashken mricis scd sert c,0.36752136752136755,"aT

  

ee
Sal
yp
Hous of Operation
San- 8pm
Tint",0.31000000000000005
75e4153da7018280.jpg,PLAZA DE LORENZO SAN . USIÒN de er . .,PLAZA DE LORENZO SAN #siox,0.71875,de plaza lorenzo san sion,0.6666666666666667,to,0.050000000000000044
14441f7c25d1f12a.jpg,LINH DAN AND NGOC BAO PRESENTS 17 FEBRUARY YOUNG WILD AND FREE PARTY HAPPY NEW YEAR 2015 GARAGE OTO NGOC BAO TICKETS 50K| DOORS 5PM| HAPPY HOUR 8PM| CONTACT FOR GUESTLIST f t in v sv #UhThiLaHuVo,LINH DAN AND NGOC BAO PRESENTS 17 FEBRUARY YOUNG WILD AND FREE PARTY HAPPY NEW YEAR 2015 GARAGE OTO NGOC BAO TICKETS SOK DOORS SPM HAPPY HOUR 8PM CONTACT FOR GUESTLIST Wah TAlHutu,0.9090909090909091,bao liny dan and ngoc presents 17 february young wild and free sarty happy new year 2015 garage oto ngoc bao tickets doors happy hour contact guestlist 50k spm 8pm for i i unthilahuvo,0.8518518518518519,"LINK BAN AND NGOU BAO.
PRESENTS SS,

HAPPY NEW YEAR’ 2015

GARAGE O10 NGOC BAO

SUC) SE Sed ee ee ee
; ee",0.4866666666666667
55bf12a31c481418.jpg,ECHOS DE ROMPON,ECHOS DE ROMPON,1.0,echos de rompon,1.0,,0.0
09743d762108be70.jpg,o . CocaCola ROPCAL CocaCola CocaCola 2.50 30.11 2.50 3010 . 3009 1.50 1.50 . . 3112 1.50 . . . CocaCola . 1.00 Snack Snack . . 3309 . . 28 thon . . . . . . sino . .,Ino 8,0.04705882352941182,s s sino s cua,0.11173184357541899,"es
a
ee ee |",0.04519774011299438
02f4cf57ce42a92a.jpg,"ATHEISM THE CASE AGAINST GOD BY GEORGE H. SMITH ATHEISM THE CASE AGAINST GOD SMITH Pb COLUMBIA UMENT Humanism A. C. GRAYLING BELIEF McGowan AMA COM HOOMSEBURY CAREY THE EPIGENETICS REVOLUTION . EPIGENETICS HOW ENVIRONMENT SHAPES OUR GENES RICHARD C. FRANCIS The Born Again Skeptic's Guide to the Bible Ruth Hurmence Green AN ANTHOLOGY OF ATHEISM AND RATIONALISM Edited by Gordon Stein, Ph.D. Beach Blanket Atheism Edward P. Tolley.Jr. Godless Morality RICHARD HOLLOWAY THINKING IN ACTION ON HUMANISM RICHARD NORMAN . SEARLE MiND A BRIEF INTRODUCTION . . LING .",CAREY 8 2 8 7 1 3 7 2 1 1 8 9 I 7 1 0 8 7 1 7 1 1 1 VTMENT 0 1 8 3 6 1 1 1 3 1 1 8 VBELIEF 1 1 1 GRAYLING 0 2 28 3 coiuta 7,0.2225475841874085,lang carey a althesm aul dotohiny soeneoldi ujoa thecase the the atheisn s sinioid ssapod against so yposa 5 case luvas q sindeys nennodinne asintwnh s joudia wsighin knerow bygoncham against vument anw oalm apino  uisoun z ansadn humanism 5 god s s wstvnolind s e s belief nonon haldpioms g s oaan y smith a saon e grayling mcgowan dominh so,0.4101995565410199,,0.0
d93794f365541565.jpg,HUNGRY JACK'S HUNGRY JACKS HUNGRY JACKS HUNGRY JACK'S . . . . RMIT RMIT . . . . . . . . RMIT BOOKSHOP RMIT . . . . . .,Vack 1 1 dac EOOKSHOP HunGAY Jacks,0.2894736842105263, ravel s sacks  bookshop rut hungry jaciks,0.32499999999999996,"Emr

bt} SP) eatery B",0.1294964028776978
d7b6262ae3a631a3.jpg,"Franktof F Burnsteins Frankfort F. Burnsteins was born in 1902 in psyche of many aspects of the learning Krietkach. process; and satsamological. Brought up in a home where encouraged question and debate. With family Burnsteins had all the foundations of a radical thinker. a sman aviary. Burnsteins spent his earty youth studies and Illustration of zoological observation. attention to human behaviour. Burnsteins graduated Cognitive observation behavlour in inanimate objects. experiments seeking to disprove the notion of single this degree. Burnsteins has been branded everything first book. Thought to Action to Thought, 1927 was published law. The books sold slowly and the depression was near. Burnsteins poverty. ""Nothing is Everything"", he observed in his next book Soup critiques of poverty and the individuals responsibilities. This had a career and marked his move in to the sociological arena. established a reputation for critical analysis and his theories new wave of theorists. His paper. Mechanisms of Consciousness Marcus S. Urbanherb, gained respective media attention and gious Nobula Award. Burnsteins had now affirmed a place funding from high profile citizens and academics to continue 1937- 1939, he developed a relationship with the heated debates and disagreements, their relationship accused Burnsteins of plagiarism and falsifying a large not faltered and went on to publish curriculums and text years marrying his childhood fascination of zoology with tion was research in to the cognitive ability of domesticated In Queen Margaret hospital, London This book is a tribute to the tions of this truly formidable and remarkable man. Hungrary. His influence has permeated the from the anthropological to the psychoanalytic moral values ranked highly, his parents friends such as Cutford Atvenschieden His father was an animal vefinary and ran passionately compiling books of in-depth However. by his late teens he from Crype College, Oxford in had turned his 1926 in Here, he compiled a series of studies and answers from mules faceted questions. To from varsonistic to relativist. Burnsteins by the then small publisher Book- touched on the fringes of without Salt, 1930, three colossal influence on his Considered a pioneering thinker, he reached far and wide, influencing a produced in 1931 alongside they were shortlisted for the presti- his research. During the period at inteffect. Randolph Brown. Famous for their came to an abrupt end when Brown proportion of his Studies. Burnsieos was books for education. He spent his later sociology. His last significant contribu- He animals. died a bachelor in 1981 pioneering ideas and observa- in the public domain and received","Burnsteins Franktof Durinaaladeta mhuurcahas Hunorary Hb panenaanahnc 1902/n umlucn antnrcodooralt Inenin Injntte 10cet2d ranatnu ninr; {euntens Hatrg moral vanes Anunachueden Far aedert Tnoma whera cullrd dman Brouont Gmi Flond MAnt4 Ya Encrt udamokotal depnt Hi tuthal mtant 54030451 eeeal uunta . compula boots tnundullona puatanaiu Lmnt annuterd Youm L Iale uatt acun Honu Quord  49zu Eisemt Dunatutnt unan obbuvuton; rodlogral Coltoe pralso Crype Kalge Knal Csranona Burnstelns colotnu Elu pahatout Hco acalad (quaabtae AJu hinal ununnala Muld benaaOUr anhtudt nunauute Jhanucn loosarvatnn Anole rulalrtteta dieororu Moncl uletqun pulan Eotn cour = sconing Bandeu ecnhiu tuzumind nas Dlu Qubaahud tho Men Annty Bucruaiding Tnatont [927 Burnyita axhad G080 , Acdon {54n,1030. tnlutu Tnoutnt %0 Mhca boon and the depresskon {Doon utct on his lon boaks @buunved conraal Evorything , enautua Ueneot, E FHolhinu (epon-tandoa, poveriy 7 Unemdala 0ena Conudered Ianenanq @ porerhy and Ihe soclologica encltt tar and wdo_ Glinuds skna mallueo his move ndus Ancle ' crillcel anarye prudtuu  Cenacicenaea Mhede Carads (dputuon Mechaniyns enantou aublched Jna uecatatal Inooriste Hls plpe ouin cuenon Dublc (huin nex wave paMed respecine plica Puad = Urbannerb almtmed ruaanch Dun E had noY Inau Wncus Burnstalns coMinud amoue Nonlla Anards; ucauemc Randalph Boana OcJa cillzena and 44u7 pott ah Ihe Untaliect ahun en Khon hninding tom high Talalaeen (ulanonahp camto Eurteslans "" daveloped 1939_ ruront prearlian - ol Is studlos dushoi Haroa hent mua debalos _ Ialsltyha aducalcon; naled bols conui plaglar and lext sunacan laccuea d Burnstelne Ipuoush Girutins eocklol buctuetn In 1001 laltered and wem On Iodjy tascinallon Wumula H0 diud unu @beattar chdtood  manylg hls domesikalad E plceateet Iagl duns Vemg cocuinu ability Doau ilule [0 Ion *a: endarch In Margarafi nospaIal London. Ts' Oubel Trumnarkabla ormhidali0 tvs Uuwy",0.3943783783783784,burnsteins f franktof ie conoalee nes uninonce paychoananns ne huncray kotlacn un lo antropologltca in 1902 daons in ns uno bon nioy trom was procoss tuned burnstehns haring vanjes nwenschekon moral ino where cutord ol f aspocts frarton rome as ton sucn and in e maw up rones vetray broucnt arimal lamly d satsamologcah win on psen was moopen debato tatnet aa o and bools tunter raocal compung question nes mo of a unod passionatey foundalons encourages nad ne youm lcens te eary a lae d 19g6 nls ns nad spent dy hohwver d odond domstens bunseins observaton collgo ona zoological crps amary sunes rom o ot graduated sman soos wusrabons compod s burnslelns o quustons no ano hlero behamioug tacolod suoes oblects human inanimato mull bunswins tron in to answors benavour aendon relatmss single ouseralion ot to vatsoristic rolon boos the dsprons puuhsher cogrlive tron everyiting sman lo scolong branced ton ol uno trnros eoperimont by been published ie nas louched on bunstcins was 1927 unre thought bwrnsiens degree 1gso lo acuon nent sal ns was winou lo inough ression nls soud dep on book tnhe book inuance and ned cast slowy hls colonsal scd in obsorved ro books nad a ulier ne me eworyining inls phonoerng responsibines a s notning consdered a inanouals unmuoncing pomerty ine arona moo and soclological and poverly la conon reached ol ine criques lo 1ost in teorles mone in nis nls prooucod marked arnd prot anaysls and ss citcal consciousne uno caeer shorncted lo lo reputaton ol mecnanisms locend establshed a were inoy and and papen hs domaln allention nconsts moaa pubuc ol purlod ot rospectwe tho trare in uno new place ganed during atmmed urdannerd resoarch uol s dow had ol nis marcus burnstoins famous conunue awards o bromn academics bromn nobula randolph and glous anon cilzens inlenect end prome abrupt nigh ine min wuls trom relatonship on bunslons fundling lo camo deweloped relatlonshlp sludos ne ns ao 1989 thelr ol ns 1977 disagreoments propornon spunt lle larg and odncalon lalsityhg a debalos conson nealed and lo dooks plaglarism sholcan len and ol burnstelns est cuncuwms ivot hus accused soclolooy in pubilsh bacholor wilh to on dhod went zoolowy ano he a oorord lalered anlmals fascination and not conestcated chilonood wouns plonoorng hls maryling o abillty years cognilin te lo wuune the lo in ls a research book mis was lon london nospilial margaret man remarkable queen in ard formidable truy tnis ol lons,0.4259295308545844,,0.0
f20fd3c8d4f651b5.jpg,STOP YIELD TO TRAFFIC IN CIRCLE 11/03 SSC C&C OF SF. 3M 3M MS 1/05 CC&F,YIELD To TRAFFIC IN CIRCLE Ii/0} Ssc [&L DF#t STOP,0.6446280991735538,stop cgor voo yield nd to traffic in circle ofsl jm ssc cac mos,0.6268656716417911,,0.0
d4bb2120e07a718a.jpg,Claro Claro Claro Claro . . 7,9 4 8 4 3 claro ,0.4,claro s  i,0.41025641025641024,,0.0
122d892264e2094b.jpg,T CYON,CYON,0.8,u cyon,0.8333333333333334,,0.0
90916ea379592a95.jpg,T1OUT T2OUT R1IN R2IN 3V-5.5V GND T1IN T2IN R1OUT R2OUT LOGIC U11 RS-232,TIOUT T20ut RLIN 8 RZIN 30-5r5u GND TIIN TZIN R1OUT { RZOUT,0.6870229007633588,tlout c tzout n riin orzin xulososu gnd tlin s tzin rlut rzout,0.582089552238806,,0.0
cc63b113d10a3d31.jpg,UNITED STATES POSTAL SERVICE U P UNITED STA POSTAL SER . . . . . . . . . . . . . . . . . . . . . . . . . PS,WNuAO STAIES FOSTAL SERVK L,0.29850746268656714,sates uned serve rostal,0.27692307692307694,,0.0
d0814c708d1fd8c8.jpg,"WOLF WILLIA THE FOOTHILLS CUISINE OF BLACKBERRY FARM SAM BEALL RECIPES AND WISDOM FROM OUR ARTISANS, CHEFS, AND SMOKY MOUNTAIN ANCESTORS",foethllri_s 80 SySiNe FArm SA CiL DaLL,0.29885057471264365,essteles cusane so basr frns san beall willia,0.3646408839779005,,0.0
27f840dafbf50517.jpg,DAIRY PRODUCTS Sale . . . . . . . . . . . . . Reese's Miniatures . . . . . Twizzlers . . . . . E . . . . . . . m . . 2 . . . . . Ziploc Ziploc . . . Ziploc . . Ziploc . . . Ziploc Ziploc Ziploc . . . . . $5 . . . K . . . . . . . . . . . . . . . . . . . . . . . . . . Pixy STX . . . COLD MILK TEFRESH . WORLD REP . . . OR OR OR . $3 29 $3 39 $3 29 12 12,sale CoudVal DAIRT PRODUCTS 52 5339 Reeses,0.11675126903553301,s5 sale codner products dalry 339 s ziploe ees reeses minetues wtes,0.18138424821002386,,0.0
e0d31ea9dad90e79.jpg,. . . AF 84 031,IMlLD? 85031,0.37037037037037035,ealoon be 031 89,0.3870967741935484,,0.0
2caac0d9eb51d850.jpg,OWNER OPERATED Yellow Cab Co. PLEASE FASTEN SEAT BELTS 865,OWNER OPERATED PLEASE FASTEN SEAT BELTS Yellow Cab Co. 865,0.7413793103448276,please fasten operated owner seat belts yellow 865 cab co,0.5043478260869565,,0.0
f6d362fc2f7b1cff.jpg,J.&P. COATS BEST SIX CORD COTTON SPOOL J&P. COATS CORD SIX 3 . . . . . . . . . LILIPUTIANS. THE AND GULLIVER COATS. .,BEST SIX CORD SPOOL CoTTON GULLIVER AND THE LILIPUTIANS J&Pt COATS,0.5245901639344263,coats jcp seet six cord spool cotton rd gulliver lliputians and the,0.5326086956521738,"EST
SIX CORD

|/SPOOL COT",0.2816901408450704
0d245a7c1388a3bb.jpg,31 LANNAN,VANNAN 31,0.5555555555555556,lannan 31,0.6666666666666667,"—

WA |

civ
wae",0.16000000000000003
32d75dba4f70e4c3.jpg,Toger . . . TRADE MARK Tiger EST. 1932 WorldAcclaimed LAGER BEER BB . . . . . . . i AWARDED . GOLD MEDALS LOVERS . . . NET WT: 11.2FL.OZ. (330ml) . .,"Tiger Mted Tige  1932 ""Wvortet $ AGER BEER Wis1,2FL.02,",0.4117647058823529,tiger ted trade tioer 1932 est ondeacaimed beer lager fsoml sion o net vlons gold wegn 2floz,0.4813278008298755,,0.0
00ecd56cf003cd6e.jpg,S 6 Deba . .,S6 0,0.375,s6 dea,0.6666666666666667,,0.0
b9853d78f3dc7151.jpg,12 1 2 3 4 5 6 7 AFAYET . CENTRE 10 .,12 1 2 3 AFAYETT CENTRE 4 5,0.75,12 1 2 3 afayet centre 4 5 l 6,0.7164179104477613,MAFAYET A CENTRE,0.5283018867924528
022fa9a7367d3259.jpg,. 2 MATHEWS 1 . R R Lugnu 31 . rR R SOPKO 20 Lugnu S 17 .,SOPKo S1 20 othens',0.2894736842105263,sopko hews a dosos tsro s zo 17 31,0.3516483516483516,,0.0
a4414dc952eb9904.jpg,Johannisbeere hwarze DAS ORIGINAL AUS BERLI Berliner Kindl Weisse Der fertige Mix,Awarze Johannisbeo) Berliner | Kindl Weisse Der fertige Mir,0.7,warze johannisbeet orig s kindl berliner weisse der fertige mir,0.7083333333333333,,0.0
f0ea10aeb2210011.jpg,elb expos elb expos elb elb,expos Ers,0.4444444444444444,6 expos s,0.4444444444444444,,0.0
3899eb0e16bfd7bd.jpg,THINGS BEN HOROWITZ HARD Easy Answers ABOUT There No Are THING Business When HARD Building a THE Read by Kevin Kenerly -Mark Zuckerberg cotordes and CEO of Facebook This book is an . . . . funny and thoughful read . . . . . . . . . . .,Hareli Deedin Adenchi| Gta amtane ~Nar Zu adln C4o dcarceognbtcr THE Building  HARI Business When ThING There Are No ABoUT Easy Answers HARD BEN HOROWITZ THINGS Read by Kevin Kenerly,0.4364508393285371,fo bonas oraed sadsg suan autons nton tocne r onceny enis bosk enincecy shlele gursy ed ched 5 teid toes so sars zuerenes caouaes ceo facabocs ana a the building a hared business when thing there are no about answers easy hard ben horowitz things read by kevin kenery,0.42629482071713143,"fatap mes mer megan peacoat prema oie
Pty entmenrcrerrepatnemmcte tyme Th Ee
ed
Creo ae
Business When
There Are No
Easy Answers

eA Re hee",0.3485254691689008
97ff5418b5b23314.jpg,THE MOTHMAN PROPHECIES SONY ·LAKESHORE Will Tatton Laura Linney Richard Gere a d . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,awie Lan Linne I 8 MOThMAN Frothicin IEar 3o3 Ee0rito 35e40 SwA z,0.18927444794952686,silie sr arst d dsa lura linnes testles e richindges d  mothman feothes enel teftn ieussos laet set san ets paton vll sonm,0.23529411764705888,"Rena N
Benin

. ines!
a Se

==} Pe ee",0.11072664359861595
26c67207003f0c1f.jpg,70713 34 . . DESCE REDONDO SKOL 355 mL CERVEJA PILSEN . Canon EOS 40D,NDC e EOS 40D SKOL 355m6,0.3655913978494624,raedondo desce skol gsent rul erel camon eos 4od,0.5470085470085471,,0.0
09ba7425b72a4e73.jpg,MOCHA all natural RLEY'S E DROP™ MIUM JAMAICAN COFFEE MOCHA all natural MARLEY'S ONE DROP™ WITH PREMIUM JAMAICAN COFFEE COFFEE all natural MARLEY'S ONE DROP™ WITH PREMIUM JAMAICAN COFFEE . . . COFFEE all natural MARLEY'S ONE DROP™ WITH PREMIUM JAMAICAN COFFEE Natural nold a and v . It'll . to a in,TOCHA allnaura MOCHA alnatural COFFEE all natural COFFEE all natural 0LS WrlgzG  Maleo ML 1 DROP OND DrOp NnD Eg (COFFEE ICOFFEE Drop MN7= MIUm JAMAICAN L TMMPREMIUM IJamAicAN IAXPREMIUm = IJamaican [COFFEE UM PREMium DrOP IJamaican e ICOFFEE,0.5148148148148148,coffee coffee mocha iocha natural all natural all all natural natural all sluts snd eu o rleys leys atleys uarleyg drop one drop ine ne e drop drop coffee coffee in ah jamaican mium  premium premium jamaican premum coffee jamaican jamaican coffee,0.49264705882352944,"(am

Tia COLT Ne

Cue eT aa
uM
RO iid yt |

'",0.1865889212827988
3399f058807daee6.jpg,egg e am. CBS M lovin it RECKS GS . HOLLYWOOD BOWL . . . DOLLAR DOLLAR DOLLAR LA DREA . NAIL-SKIN-WAXING Yumik . . . . . . . . . . . . METROPLAZA FLAME CHICKEN& PHILLY STEAK LA DREA LIQUOR MARKET HAIR SALON SALES La Brea . S 32 FOL INT . . . MASSAGE ASHBY'S COIFFURES MARKET LIQUOR HOLLYWOOD BOWL . . BOXING. MUAT THAI KICKBOXING CLASSES ADULTS KIDS GRAPPLING &MMA . &CLASSES TRAININGS BOXING . . METROPLAZA,"lovinlit"" 930, am: g METROPLAZA MLILHLHHIHWIL 1 Hovon GACOET EAAIL SKIN-WaxING EABreA4o CBS  ! 1 1 MssaGE MGUR inenatt &a Brea Eln} #",0.30740740740740746,e m lovinlt am g metroplala  sleak pilly chicken l flae market liquor salon l halr xing wa hailskin  l lfoie brea la liquor massage market res asibys coiffu aasss ccbon usss a os la brea cims,0.40802675585284276,"MEee tes

Asus COWTURES) \y",0.09677419354838712
